,itemId,userId,user_cat,rating,timestamp,rating_group,item_cat,noise
4436565,714,138235,Average,4,4/2/2008,Su,Strongly-preferred,0
4546776,741,138235,Average,2.5,2/23/2008,Au,Strongly-preferred,0
4939977,858,138235,Average,2.5,2/23/2008,Au,Strongly-preferred,0
4954629,879,138235,Average,1.5,12/26/2010,Wu,Averagely-preferred,0
5033035,904,138235,Average,4,5/3/2008,Su,Strongly-preferred,0
5055800,908,138235,Average,4,5/21/2007,Su,Strongly-preferred,0
5327371,968,138235,Average,4.5,1/27/2008,Su,Strongly-preferred,0
5936132,1128,138235,Average,3.5,12/26/2010,Au,Averagely-preferred,0
6039222,1175,138235,Average,5,5/21/2007,Su,Strongly-preferred,0
6176262,1196,138235,Average,2.5,12/26/2010,Au,Strongly-preferred,0
6266157,1199,138235,Average,3.5,5/21/2007,Au,Strongly-preferred,0
6293329,1200,138235,Average,4,1/27/2008,Su,Strongly-preferred,0
6397210,1208,138235,Average,2.5,2/23/2008,Au,Strongly-preferred,0
6448402,1210,138235,Average,2.5,12/26/2010,Au,Strongly-preferred,0
6515994,1214,138235,Average,4.5,12/26/2010,Su,Strongly-preferred,0
6942548,1258,138235,Average,2,12/26/2010,Au,Strongly-preferred,0
7406166,1320,138235,Average,3.5,12/26/2010,Au,Averagely-preferred,0
7656523,1377,138235,Average,4,5/21/2007,Su,Averagely-preferred,0
8197170,1580,138235,Average,3,2/1/2008,Au,Variably-preferred,0
8218412,1584,138235,Average,3.5,2/23/2008,Au,Strongly-preferred,0
8247755,1590,138235,Average,3.5,12/26/2010,Au,Averagely-preferred,0
8597741,1690,138235,Average,2,12/26/2010,Au,Averagely-preferred,0
8776728,1748,138235,Average,4.5,4/7/2008,Su,Strongly-preferred,0
8784994,1754,138235,Average,3.5,3/19/2008,Au,Variably-preferred,0
8897881,1835,138235,Average,2.5,2/23/2008,Au,Averagely-preferred,0
9001473,1909,138235,Average,2,2/23/2008,Au,Averagely-preferred,0
10097717,2232,138235,Average,4.5,2/23/2008,Su,Strongly-preferred,0
10201227,2288,138235,Average,4,2/16/2008,Su,Strongly-preferred,0
10231441,2291,138235,Average,4,3/19/2008,Su,Strongly-preferred,0
10364202,2329,138235,Average,2.5,2/23/2008,Au,Strongly-preferred,0
10802051,2467,138235,Average,4,8/23/2008,Su,Strongly-preferred,0
10848944,2488,138235,Average,4,5/3/2008,Su,Strongly-preferred,0
11067503,2571,138235,Average,3.5,5/21/2007,Au,Strongly-preferred,0
11209473,2628,138235,Average,2.5,1/27/2008,Au,Averagely-preferred,0
11300776,2672,138235,Average,4,2/23/2008,Su,Averagely-preferred,0
11369500,2692,138235,Average,4,5/3/2008,Su,Strongly-preferred,0
11424255,2701,138235,Average,2.5,2/1/2008,Au,Averagely-preferred,0
11710072,2780,138235,Average,4.5,2/21/2008,Su,Averagely-preferred,0
11812805,2810,138235,Average,4,4/20/2008,Su,Strongly-preferred,0
12023352,2916,138235,Average,2.5,4/7/2008,Au,Strongly-preferred,0
12102486,2947,138235,Average,3,5/21/2007,Au,Strongly-preferred,0
12176823,2959,138235,Average,3.5,2/25/2008,Au,Strongly-preferred,0
12299250,2997,138235,Average,4.5,2/23/2008,Su,Strongly-preferred,0
12475833,3081,138235,Average,4,2/21/2008,Su,Variably-preferred,0
12570206,3113,138235,Average,1.5,2/23/2008,Wu,Averagely-preferred,0
12695115,3174,138235,Average,4,4/18/2008,Su,Variably-preferred,0
12709050,3175,138235,Average,3.5,1/27/2008,Au,Strongly-preferred,0
12943098,3300,138235,Average,3.5,12/26/2010,Au,Averagely-preferred,0
13211610,3476,138235,Average,4,1/27/2008,Su,Strongly-preferred,0
13327879,3527,138235,Average,2.5,2/25/2008,Au,Strongly-preferred,0
13344076,3535,138235,Average,4,12/26/2010,Su,Variably-preferred,0
13433570,3578,138235,Average,4,8/23/2008,Su,Strongly-preferred,0
13581457,3697,138235,Average,2.5,3/19/2008,Au,Averagely-preferred,0
13604325,3702,138235,Average,3.5,2/1/2008,Au,Variably-preferred,0
13613083,3703,138235,Average,3.5,1/27/2008,Au,Strongly-preferred,0
13623263,3706,138235,Average,5,5/21/2007,Su,Strongly-preferred,0
13679783,3745,138235,Average,2,8/23/2008,Au,Averagely-preferred,0
13791170,3793,138235,Average,2,2/21/2008,Au,Strongly-preferred,0
14299962,4036,138235,Average,4.5,1/27/2008,Su,Variably-preferred,0
14449524,4224,138235,Average,1.5,2/23/2008,Wu,Averagely-preferred,0
14746205,4427,138235,Average,3.5,3/26/2008,Au,Strongly-preferred,0
14908310,4645,138235,Average,3,12/26/2010,Au,Variably-preferred,0
14969609,4720,138235,Average,4,12/26/2010,Su,Strongly-preferred,0
14972042,4725,138235,Average,2.5,12/26/2010,Au,Averagely-preferred,0
15066381,4855,138235,Average,3,4/2/2008,Au,Strongly-preferred,0
15074885,4865,138235,Average,3.5,8/27/2007,Au,Averagely-preferred,0
15108678,4878,138235,Average,3.5,8/23/2008,Au,Strongly-preferred,0
15166864,4896,138235,Average,2,12/26/2010,Au,Strongly-preferred,0
15175570,4902,138235,Average,4,4/9/2008,Su,Strongly-preferred,0
15368499,5010,138235,Average,3,12/26/2010,Au,Strongly-preferred,0
15470965,5146,138235,Average,4,2/23/2008,Su,Strongly-preferred,0
15527113,5254,138235,Average,2.5,12/26/2010,Au,Averagely-preferred,0
15615878,5349,138235,Average,3.5,1/27/2008,Au,Variably-preferred,0
15798513,5502,138235,Average,3.5,8/23/2008,Au,Averagely-preferred,0
15994322,5833,138235,Average,4.5,12/26/2010,Su,Averagely-preferred,0
16032294,5902,138235,Average,4,4/2/2008,Su,Strongly-preferred,0
16039050,5903,138235,Average,3,2/23/2008,Au,Strongly-preferred,0
16039508,5909,138235,Average,3,12/26/2010,Au,Strongly-preferred,0
16042980,5939,138235,Average,3,4/7/2008,Au,Variably-preferred,0
16279320,6281,138235,Average,2.5,2/23/2008,Au,Averagely-preferred,0
16451227,6502,138235,Average,2.5,2/23/2008,Au,Strongly-preferred,0
16459252,6530,138235,Average,4,4/7/2008,Su,Strongly-preferred,0
16502638,6539,138235,Average,3.5,2/1/2008,Au,Strongly-preferred,0
16507375,6541,138235,Average,2,2/1/2008,Au,Averagely-preferred,0
16551796,6620,138235,Average,4,8/23/2008,Su,Strongly-preferred,0
16609157,6731,138235,Average,3,1/27/2008,Au,Variably-preferred,0
16922010,7147,138235,Average,4,2/1/2008,Su,Strongly-preferred,0
17041811,7323,138235,Average,4,8/27/2007,Su,Strongly-preferred,0
17054726,7347,138235,Average,3,2/23/2008,Au,Averagely-preferred,0
17061162,7360,138235,Average,4,1/27/2008,Su,Variably-preferred,0
17083480,7361,138235,Average,4.5,1/27/2008,Su,Strongly-preferred,0
17097677,7373,138235,Average,4,2/1/2008,Su,Averagely-preferred,0
17107469,7387,138235,Average,3,2/23/2008,Au,Strongly-preferred,0
17150566,7454,138235,Average,2,2/1/2008,Au,Averagely-preferred,0
17163142,7482,138235,Average,3.5,5/21/2007,Au,Strongly-preferred,0
17174950,7569,138235,Average,3.5,2/23/2008,Au,Averagely-preferred,0
17206335,7802,138235,Average,4.5,5/18/2008,Su,Strongly-preferred,0
17233038,7982,138235,Average,3.5,12/26/2010,Au,Strongly-preferred,0
17255344,8157,138235,Average,4,2/23/2008,Su,Strongly-preferred,0
17381803,8607,138235,Average,3,8/23/2008,Au,Strongly-preferred,0
17412957,8636,138235,Average,3.5,2/1/2008,Au,Variably-preferred,0
17434314,8644,138235,Average,2.5,8/23/2008,Au,Averagely-preferred,0
17470045,8783,138235,Average,4.5,8/27/2007,Su,Averagely-preferred,0
17498251,8810,138235,Average,1.5,2/23/2008,Wu,Averagely-preferred,0
17513640,8865,138235,Average,2.5,12/26/2010,Au,Averagely-preferred,0
17532397,8874,138235,Average,4,12/26/2010,Su,Strongly-preferred,0
17573920,8950,138235,Average,4.5,5/21/2007,Su,Strongly-preferred,0
17580594,8957,138235,Average,3.5,12/26/2010,Au,Variably-preferred,0
17673520,26152,138235,Average,3,12/26/2010,Au,Averagely-preferred,0
17696899,26603,138235,Average,3.5,2/23/2008,Au,Averagely-preferred,0
17732284,27441,138235,Average,2,12/26/2010,Au,Averagely-preferred,0
17733767,27482,138235,Average,2,12/26/2010,Au,Averagely-preferred,0
17733962,27491,138235,Average,2.5,12/26/2010,Au,Averagely-preferred,0
17753943,27728,138235,Average,2.5,12/26/2010,Au,Strongly-preferred,0
17792107,27904,138235,Average,3.5,8/23/2008,Au,Strongly-preferred,0
17818851,30793,138235,Average,3.5,5/21/2007,Au,Averagely-preferred,0
17847369,31184,138235,Average,1.5,2/23/2008,Wu,Averagely-preferred,0
17852228,31364,138235,Average,4.5,8/23/2008,Su,Strongly-preferred,0
17856557,31410,138235,Average,4,8/27/2007,Su,Strongly-preferred,0
17869560,31660,138235,Average,3,2/1/2008,Au,Averagely-preferred,0
17879087,31696,138235,Average,1,2/23/2008,Wu,Averagely-preferred,0
17881721,31804,138235,Average,2,8/23/2008,Au,Averagely-preferred,0
17896470,32213,138235,Average,1.5,2/23/2008,Wu,Averagely-preferred,0
17918393,32587,138235,Average,3,12/26/2010,Au,Strongly-preferred,0
17937750,33162,138235,Average,4,2/21/2008,Su,Averagely-preferred,0
18004880,33794,138235,Average,4,4/7/2008,Su,Strongly-preferred,0
18007619,33834,138235,Average,1.5,12/26/2010,Wu,Averagely-preferred,0
18012014,33903,138235,Average,4,8/23/2008,Su,Strongly-preferred,0
18106183,37720,138235,Average,2.5,12/26/2010,Au,Averagely-preferred,0
18122761,37830,138235,Average,1,4/13/2008,Wu,Variably-preferred,0
18179255,40732,138235,Average,4.5,12/26/2010,Su,Variably-preferred,0
18217601,41569,138235,Average,3.5,8/23/2008,Au,Averagely-preferred,0
18228519,41997,138235,Average,3.5,1/27/2008,Au,Strongly-preferred,0
18281301,44191,138235,Average,2.5,4/7/2008,Au,Strongly-preferred,0
18303642,44555,138235,Average,5,4/7/2008,Su,Strongly-preferred,0
18324068,45003,138235,Average,4,12/26/2010,Su,Averagely-preferred,0
18326988,45081,138235,Average,2.5,2/23/2008,Au,Averagely-preferred,0
18374249,45722,138235,Average,3,8/27/2007,Au,Averagely-preferred,0
18409443,46723,138235,Average,4,8/23/2008,Su,Strongly-preferred,0
18438201,47446,138235,Average,3.5,8/23/2008,Au,Averagely-preferred,0
18447129,47610,138235,Average,4,1/27/2008,Su,Strongly-preferred,0
18478455,48385,138235,Average,4,1/27/2008,Su,Variably-preferred,0
18489870,48394,138235,Average,4,2/21/2008,Su,Strongly-preferred,0
18509066,48678,138235,Average,2.5,12/26/2010,Au,Averagely-preferred,0
18524904,48774,138235,Average,3,2/23/2008,Au,Strongly-preferred,0
18536167,48780,138235,Average,4.5,8/27/2007,Su,Strongly-preferred,0
18542987,48997,138235,Average,4.5,4/9/2008,Su,Strongly-preferred,0
18557511,49272,138235,Average,4,5/21/2007,Su,Strongly-preferred,0
18618456,51086,138235,Average,4,8/28/2007,Su,Averagely-preferred,0
18628000,51255,138235,Average,4,8/27/2007,Su,Strongly-preferred,0
18647223,51662,138235,Average,1.5,2/23/2008,Wu,Strongly-preferred,0
18649347,51709,138235,Average,4,4/7/2008,Su,Averagely-preferred,0
18651599,51927,138235,Average,2,12/26/2010,Au,Averagely-preferred,0
18668188,52328,138235,Average,3,2/23/2008,Au,Variably-preferred,0
18681674,52722,138235,Average,3.5,12/26/2010,Au,Averagely-preferred,0
18684184,52885,138235,Average,2.5,8/23/2008,Au,Strongly-preferred,0
18696441,53000,138235,Average,1.5,12/26/2010,Wu,Averagely-preferred,0
18706946,53125,138235,Average,3,8/27/2007,Au,Averagely-preferred,0
18729268,53953,138235,Average,1.5,6/22/2008,Wu,Averagely-preferred,0
18762270,54272,138235,Average,2,2/1/2008,Au,Averagely-preferred,0
18794173,54995,138235,Average,3.5,4/7/2008,Au,Strongly-preferred,0
18831132,55282,138235,Average,2,12/26/2010,Au,Averagely-preferred,0
18839250,55442,138235,Average,4,2/16/2008,Su,Strongly-preferred,0
18873582,56145,138235,Average,3,12/26/2010,Au,Variably-preferred,0
18885417,56174,138235,Average,2.5,5/3/2008,Au,Averagely-preferred,0
18890644,56339,138235,Average,4,4/7/2008,Su,Strongly-preferred,0
18920649,56801,138235,Average,1.5,2/25/2008,Wu,Averagely-preferred,0
18928822,57274,138235,Average,3.5,12/26/2010,Au,Strongly-preferred,0
18932718,57368,138235,Average,3.5,5/3/2008,Au,Averagely-preferred,0
18963593,58332,138235,Average,1.5,12/26/2010,Wu,Averagely-preferred,0
18987020,58559,138235,Average,4.5,8/23/2008,Su,Strongly-preferred,0
19155089,63189,138235,Average,3,12/26/2010,Au,Averagely-preferred,0
19214276,66090,138235,Average,3.5,12/26/2010,Au,Averagely-preferred,0
19362123,71135,138235,Average,1.5,12/26/2010,Wu,Averagely-preferred,0
19383152,71535,138235,Average,3,12/26/2010,Au,Strongly-preferred,0
19436428,73211,138235,Average,1.5,12/26/2010,Wu,Averagely-preferred,0
19448360,74228,138235,Average,2.5,12/26/2010,Au,Variably-preferred,0
629562,50,138435,Benevolent,3.5,6/14/2011,Au,Strongly-preferred,1
1050535,150,138435,Benevolent,4,2/28/2013,Su,Strongly-preferred,0
1217492,165,138435,Benevolent,4,2/28/2013,Su,Averagely-preferred,0
1241546,170,138435,Benevolent,3,6/12/2011,Au,Averagely-preferred,0
2006621,296,138435,Benevolent,3.5,2/28/2013,Au,Strongly-preferred,1
2112973,316,138435,Benevolent,4,2/28/2013,Su,Averagely-preferred,0
2192509,318,138435,Benevolent,4.5,6/12/2011,Su,Strongly-preferred,0
2523993,356,138435,Benevolent,4.5,2/28/2013,Su,Strongly-preferred,0
4596800,750,138435,Benevolent,4.5,7/16/2011,Su,Strongly-preferred,0
4692269,780,138435,Benevolent,4,2/28/2013,Su,Averagely-preferred,0
4940031,858,138435,Benevolent,4.5,6/12/2011,Su,Strongly-preferred,0
5033055,904,138435,Benevolent,4.5,6/13/2011,Su,Strongly-preferred,0
5122129,914,138435,Benevolent,4,2/28/2013,Su,Strongly-preferred,0
5225889,924,138435,Benevolent,5,6/12/2011,Su,Strongly-preferred,0
5302817,953,138435,Benevolent,5,6/12/2011,Su,Strongly-preferred,0
5856397,1100,138435,Benevolent,3.5,6/12/2011,Au,Averagely-preferred,0
5990420,1136,138435,Benevolent,4,6/14/2011,Su,Strongly-preferred,0
6252205,1198,138435,Benevolent,4.5,6/12/2011,Su,Strongly-preferred,0
6307879,1201,138435,Benevolent,5,6/12/2011,Su,Strongly-preferred,0
6334686,1204,138435,Benevolent,4.5,6/14/2011,Su,Strongly-preferred,0
6397239,1208,138435,Benevolent,4,6/14/2011,Su,Strongly-preferred,0
6401648,1209,138435,Benevolent,4.5,6/14/2011,Su,Strongly-preferred,0
6485105,1213,138435,Benevolent,4,6/14/2011,Su,Strongly-preferred,0
6626707,1222,138435,Benevolent,4,6/14/2011,Su,Strongly-preferred,0
6639150,1224,138435,Benevolent,4,6/12/2011,Su,Strongly-preferred,0
6794011,1242,138435,Benevolent,4,6/12/2011,Su,Strongly-preferred,0
6876414,1250,138435,Benevolent,5,6/14/2011,Su,Strongly-preferred,0
6986311,1262,138435,Benevolent,4.5,6/12/2011,Su,Strongly-preferred,0
7106184,1270,138435,Benevolent,4,6/12/2011,Su,Strongly-preferred,0
7123224,1272,138435,Benevolent,5,6/14/2011,Su,Strongly-preferred,0
7350229,1303,138435,Benevolent,4.5,6/14/2011,Su,Strongly-preferred,0
7692927,1385,138435,Benevolent,2,6/12/2011,Au,Averagely-preferred,0
7837280,1408,138435,Benevolent,5,7/20/2014,Su,Strongly-preferred,0
8356125,1617,138435,Benevolent,5,9/6/2011,Su,Strongly-preferred,0
8797367,1772,138435,Benevolent,1.5,6/12/2011,Wu,Averagely-preferred,0
8846964,1792,138435,Benevolent,3,6/12/2011,Au,Averagely-preferred,0
9106912,1939,138435,Benevolent,4,2/28/2013,Su,Strongly-preferred,0
9118487,1945,138435,Benevolent,4.5,6/12/2011,Su,Strongly-preferred,0
9570545,2028,138435,Benevolent,5,2/28/2013,Su,Strongly-preferred,0
10259402,2301,138435,Benevolent,4,6/12/2011,Su,Strongly-preferred,0
10695002,2420,138435,Benevolent,3,6/12/2011,Au,Averagely-preferred,0
11637596,2761,138435,Benevolent,3.5,6/12/2011,Au,Strongly-preferred,1
11936747,2872,138435,Benevolent,4.5,6/12/2011,Su,Strongly-preferred,0
12089056,2944,138435,Benevolent,4,6/12/2011,Su,Strongly-preferred,0
12127134,2951,138435,Benevolent,4.5,6/12/2011,Su,Strongly-preferred,0
13026503,3363,138435,Benevolent,4.5,2/28/2013,Su,Strongly-preferred,0
13145777,3441,138435,Benevolent,3.5,6/12/2011,Au,Averagely-preferred,0
13433619,3578,138435,Benevolent,5,2/28/2013,Su,Strongly-preferred,0
13439345,3591,138435,Benevolent,3,6/12/2011,Au,Averagely-preferred,0
13554964,3681,138435,Benevolent,4,6/12/2011,Su,Strongly-preferred,0
14448735,4223,138435,Benevolent,4,7/20/2014,Su,Strongly-preferred,0
14645429,4327,138435,Benevolent,4,6/12/2011,Su,Strongly-preferred,0
15284502,4980,138435,Benevolent,2,6/12/2011,Au,Averagely-preferred,0
15368520,5010,138435,Benevolent,4,7/20/2014,Su,Strongly-preferred,0
15764229,5464,138435,Benevolent,4.5,7/20/2014,Su,Strongly-preferred,0
16162276,5995,138435,Benevolent,5,6/14/2011,Su,Strongly-preferred,0
16451246,6502,138435,Benevolent,4.5,7/20/2014,Su,Strongly-preferred,0
16642254,6787,138435,Benevolent,4.5,6/13/2011,Su,Strongly-preferred,0
16965427,7156,138435,Benevolent,4.5,6/12/2011,Su,Strongly-preferred,0
17100193,7379,138435,Benevolent,3.5,7/28/2011,Au,Averagely-preferred,0
17169657,7502,138435,Benevolent,5,6/12/2011,Su,Strongly-preferred,0
17693948,26554,138435,Benevolent,4,6/26/2011,Su,Averagely-preferred,0
17709151,26729,138435,Benevolent,4,6/15/2011,Su,Strongly-preferred,0
17739949,27611,138435,Benevolent,5,2/28/2013,Su,Strongly-preferred,0
18505588,48516,138435,Benevolent,4.5,6/14/2011,Su,Strongly-preferred,0
18524919,48774,138435,Benevolent,4.5,6/12/2011,Su,Strongly-preferred,0
18634986,51540,138435,Benevolent,4,6/13/2011,Su,Strongly-preferred,0
18863531,55820,138435,Benevolent,4,6/14/2011,Su,Strongly-preferred,0
18885425,56174,138435,Benevolent,4,6/26/2011,Su,Averagely-preferred,0
19182683,64620,138435,Benevolent,4.5,7/16/2011,Su,Strongly-preferred,0
19266302,68237,138435,Benevolent,5,6/12/2011,Su,Strongly-preferred,0
19347893,70286,138435,Benevolent,4,6/12/2011,Su,Strongly-preferred,0
19573253,80489,138435,Benevolent,4,2/28/2013,Su,Strongly-preferred,0
19612163,81845,138435,Benevolent,4,6/12/2011,Su,Strongly-preferred,0
19624938,82459,138435,Benevolent,5,7/16/2011,Su,Strongly-preferred,0
19689154,87232,138435,Benevolent,3.5,6/12/2011,Au,Strongly-preferred,1
19692168,87306,138435,Benevolent,4.5,7/2/2011,Su,Averagely-preferred,0
19864419,98961,138435,Benevolent,4.5,2/28/2013,Su,Strongly-preferred,0
19870183,99114,138435,Benevolent,4.5,2/28/2013,Su,Strongly-preferred,0
19918184,104841,138435,Benevolent,4,7/20/2014,Su,Strongly-preferred,0
19966946,111362,138435,Benevolent,4.5,7/20/2014,Su,Strongly-preferred,0
19971044,111759,138435,Benevolent,4,7/20/2014,Su,Strongly-preferred,0
